drug,category
DB11413,D001555
DB11413,D006018
DB11413,D009574
DB11413,D009578
DB11413,D011409
DB11416,D000900
DB11416,D000890
DB11416,D007783
DB11416,D061065
DB11417,D000144
DB11417,D002241
DB11417,D020313
DB11417,D056831
DB11417,D003911
DB11417,D005936
DB11417,D006880
DB11417,D058085
DB11417,D004364
DB11417,D011134
DB11419,D001578
DB11419,D003374
DB11419,D000072471
DB11419,D011714
DB11420,D000475
DB11420,D006839
DB11420,D011090
DB11420,D013729
DB11420,D014315
DB11421,D016573
DB11421,D018678
DB11421,D020313
DB11421,D007306
DB11421,D018377
DB11421,D010575
DB11421,D004786
DB11423,D000900
DB11423,D000890
DB11423,D000977
DB11423,D000981
DB11423,D003049
DB11423,D020313
DB11423,D005663
DB11423,D007476
DB11423,D049990
DB11424,D000146
DB11424,D016573
DB11424,D000577
DB11424,D001555
DB11424,D001565
DB11424,A022474
DB11424,D020313
DB11424,D007306
DB11424,D010575
DB11424,D004786
DB11425,D012898
DB11425,D001685
DB11425,D015777
DB11425,D005227
DB11425,D005231
DB11425,D018836
DB11425,D008055
DB11425,D011453
DB11425,D011465
DB11426,D000900
DB11426,D000890
DB11426,D000072471
DB11426,D011804
DB11426,D015363
DB11427,D000932
DB11427,D001337
DB11427,D001555
DB11427,D002491
DB11427,D005765
DB11427,D018373
DB11428,D018663
DB11428,D000322
DB11428,D058647
DB11428,D000316
DB11428,A022475
DB11428,A022476
DB11428,D000700
DB11428,D018712
DB11428,D002491
DB11428,D002492
DB11428,D006993
DB11428,D007093
DB11428,D018377
DB11428,D018373
DB11428,D018689
DB11429,D004962
DB11429,D004963
DB11429,D000072473
DB11429,D042341
DB11429,D012739
DB11429,D006728
DB11429,D006730
DB11429,D013256
DB11429,A022477
DB11429,D045165
DB11430,D000144
DB11430,D000890
DB11430,D000977
DB11430,D000981
DB11430,D003049
DB11430,D020313
DB11430,D004791
DB11430,D005227
DB11430,D005232
DB11430,D005663
DB11430,D007476
DB11430,D008055
DB11430,D049990
DB11430,A022478
DB11430,A022479
DB11430,D061209
DB11430,D061210
DB11430,D014475
DB11430,D014631
DB11431,D016573
DB11431,D000871
DB11431,D000890
DB11431,D000969
DB11431,D000977
DB11431,A022480
DB11431,D020313
DB11431,D007306
DB11431,D007783
DB11431,D010575
DB11431,D061065
DB11431,D004786
DB11432,D000900
DB11432,D000890
DB11432,D000977
DB11432,D000981
DB11432,D003049
DB11432,D007476
DB11433,D000072471
DB11433,D011804
DB11434,D000577
DB11434,D000588
DB11434,D000813
DB11434,D000814
DB11434,D000890
DB11434,D000977
DB11434,D000981
DB11434,D001555
DB11434,D002224
DB11434,D003049
DB11434,D010671
DB11434,D011743
DB11436,D005663
DB11436,D009574
DB11438,D016573
DB11438,D020313
DB11438,D007306
DB11438,D010575
DB11438,D004786
DB11440,D000072473
DB11440,D011278
DB11440,D011283
DB11440,D045167
DB11440,D013256
DB11441,D000577
DB11441,A022481
DB11441,D013450
DB11441,D013457
DB11442,D000900
DB11442,D000890
DB11442,A022482
DB11442,A022483
DB11442,D065692
DB11442,A022484
DB11442,D065607
DB11442,D007783
DB11442,D018942
DB11442,A022485
DB11443,D000900
DB11443,D065609
DB11443,A022486
DB11443,D065607
DB11443,D024841
DB11443,D000072471
DB11443,A022487
DB11443,A022488
DB11443,D011804
DB11443,D015363
DB11446,D000871
DB11446,D000890
DB11446,D000969
DB11446,D000977
DB11446,D001562
DB11446,D000072471
DB11447,A022489
DB11447,D000890
DB11447,D000977
DB11447,D000981
DB11447,D000072471
DB11447,D013457
DB11448,D016573
DB11448,D020313
DB11448,D000072471
DB11448,D007306
DB11448,D054833
DB11448,D010755
DB11448,D009943
DB11448,D063086
DB11448,D009946
DB11448,D010575
DB11448,D010797
DB11448,A022490
DB11448,A022491
DB11448,D013457
DB11448,D004786
DB11450,D002316
DB11450,D002317
DB11450,D020313
DB11450,A022492
DB11450,A022493
DB11450,D004791
DB11450,D010726
DB11450,D020011
DB11450,D014665
DB11451,D000438
DB11451,D000890
DB11451,D020313
DB11451,D004202
DB11451,D005026
DB11451,D005765
DB11451,D006018
DB11451,D046911
DB11451,D011092
DB11451,D011108
DB11451,D013501
DB11453,D000900
DB11453,A022494
DB11453,D024841
DB11453,D000072471
DB11453,D011804
DB11453,D015363
DB11454,D012898
DB11454,D001685
DB11454,D015777
DB11454,D005227
DB11454,D005231
DB11454,D018836
DB11454,D008055
DB11454,D011453
DB11454,D011461
DB11454,D011465
DB11455,D000146
DB11455,A022495
DB11455,A022496
DB11455,D000588
DB11455,D000814
DB11455,D000893
DB11455,D000894
DB11455,A022497
DB11455,A022498
DB11456,D009943
DB11456,D013457
DB11457,D016573
DB11457,D001578
DB11457,D002867
DB11457,D020313
DB11457,D004791
DB11457,D005419
DB11457,D000072471
DB11457,D007306
DB11457,D007529
DB11457,D010575
DB11457,D011714
DB11457,D004786
DB11457,D014475
DB11458,D000900
DB11458,D000890
DB11458,D000977
DB11458,D000981
DB11458,D001152
DB11458,D003049
DB11459,D000900
DB11459,D000890
DB11459,D000977
DB11459,D065692
DB11459,A022499
DB11459,D065607
DB11459,D007783
DB11459,D018942
DB11459,D061065
DB11460,D000475
DB11460,D006839
DB11460,D011090
DB11460,D013729
DB11460,D014315
DB11461,D000577
DB11461,D000588
DB11461,D000814
DB11461,D000890
DB11461,D000892
DB11461,D013424
DB11461,D013449
DB11461,D013450
DB11461,D013457
DB11462,D000577
DB11462,D000588
DB11462,D000814
DB11462,D013424
DB11462,D013449
DB11462,D013450
DB11462,D013457
DB11463,D000577
DB11463,D000588
DB11463,D000814
DB11463,D013449
DB11463,D013450
DB11463,D013457
DB11464,D000577
DB11464,D000588
DB11464,D000814
DB11464,D000890
DB11464,D000977
DB11464,D000981
DB11464,D013424
DB11464,D013449
DB11464,D013450
DB11464,D013457
DB11466,A022500
DB11466,A022501
DB11466,D000700
DB11466,D018712
DB11466,D000893
DB11466,D000894
DB11466,D018501
DB11466,D007155
DB11466,D007166
DB11466,A022502
DB11466,A022503
DB11466,D018373
DB11466,D018689
DB11467,D000602
DB11467,D000900
DB11467,D000890
DB11467,D010455
DB11467,D010456
DB11468,D000900
DB11468,D000890
DB11468,D013729
DB11470,D000900
DB11470,D065692
DB11470,A022504
DB11470,D065607
DB11470,D007783
DB11470,D018942
DB11471,D000900
DB11471,D000890
DB11471,D007783
DB11471,D018942
DB11472,D013457
DB11473,D016573
DB11473,D000871
DB11473,D000890
DB11473,D000977
DB11473,A022505
DB11473,A022506
DB11473,D018678
DB11473,D002800
DB11473,D020313
DB11473,D004791
DB11473,D007306
DB11473,D018377
DB11473,D063065
DB11473,A022507
DB11473,D009943
DB11473,D010575
DB11473,D004786
DB11474,D000900
DB11474,D000890
DB11474,D002241
DB11474,D009844
DB11474,D011134
DB11475,D000900
DB11475,D000890
DB11475,D007783
DB11475,D018942
DB11476,D000602
DB11476,D000900
DB11476,D000890
DB11476,A022508
DB11476,D003879
DB11476,D004791
DB11476,D010455
DB11476,D010456
DB11476,D011500
DB11476,D025361
DB11477,D018663
DB11477,D000322
DB11477,D058647
DB11477,D000316
DB11477,A022509
DB11477,A022510
DB11477,D000700
DB11477,D002491
DB11477,D002492
DB11477,D006993
DB11477,A022511
DB11477,D009125
DB11477,D009465
DB11477,D018377
DB11477,D018373
DB11477,D018689
DB11477,D013457
DB11477,D013843
DB11478,D001555
DB11478,D004967
DB11478,D004968
DB11478,D006728
DB11478,D006730
DB11478,D007783
DB11478,D010636
DB11478,D012118
DB11478,D015025
DB11479,D000072471
DB11479,D017646
DB11479,D011943
DB11480,D000146
DB11480,D000577
DB11480,D000890
DB11480,D000977
DB11480,D000981
DB11480,D001549
DB11480,D001555
DB11480,D001565
DB11480,D003049
DB11481,D018663
DB11481,D058669
DB11481,D000317
DB11481,D018674
DB11481,A022512
DB11481,D018377
DB11482,D001688
DB11482,D001704
DB11482,D007111
DB11482,D045424
DB11482,D020313
DB11482,A022513
DB11482,D046911
DB11482,D053147
DB11482,D011108
DB11482,D012116
DB11482,A022514
DB11485,D000577
DB11485,D000900
DB11485,D000890
DB11485,D047090
DB11485,D000072471
DB11485,D007769
DB11485,D013457
DB11485,D013843
DB11487,D000305
DB11487,D018926
DB11487,D000893
DB11487,D065701
DB11487,D065692
DB11487,A022515
DB11487,A022516
DB11487,A022517
DB11487,A022518
DB11487,A022519
DB11487,D065693
DB11487,D065607
DB11487,A022520
DB11487,D000072473
DB11487,D005938
DB11487,D006728
DB11487,D006730
DB11487,A022521
DB11487,D007166
DB11487,D011245
DB11487,D011246
DB11487,D011278
DB11487,D013256
DB11487,D013259
DB11490,D000470
DB11490,D000931
DB11490,D002491
DB11490,D000072471
DB11490,D009019
DB11490,D053610
DB11490,D009292
DB11490,D018373
DB11490,D010616
DB11490,A022522
DB11490,D018689
DB11491,D000900
DB11491,D065609
DB11491,A022523
DB11491,D065607
DB11491,D024841
DB11491,D000072471
DB11491,A022524
DB11491,A022525
DB11491,D011804
DB11491,D015363
DB11493,D000143
DB11493,D000148
DB11493,D000838
DB11493,D004573
DB11493,D007477
DB11493,D010710
DB11493,D010756
DB11493,D017976
DB11493,D017553
DB11496,D000890
DB11496,D007111
DB11496,D000072471
DB11496,A022526
DB11496,A022527
DB11496,D013457
DB11496,D013844
DB11497,D009943
DB11497,D013457
DB11499,D000602
DB11499,D000900
DB11499,D000890
DB11499,D008055
DB11499,D010455
DB11501,D000871
DB11501,D000890
DB11501,D000977
DB11502,D000146
DB11502,D000777
DB11502,D000779
DB11502,D001555
DB11502,D001565
DB11502,D002491
DB11502,D002492
DB11502,D018373
DB11502,D018689
DB11504,D003516
DB11505,D000577
DB11505,D047090
DB11505,D000072471
DB11505,D007769
DB11505,D013457
DB11505,D013843
DB11507,D000019
DB11507,D000305
DB11507,D012898
DB11507,D001685
DB11507,D000080066
DB11507,D015777
DB11507,D005227
DB11507,D005231
DB11507,D003270
DB11507,D018836
DB11507,D008055
DB11507,D008186
DB11507,D011453
DB11507,D011461
DB11507,D011465
DB11507,D012102
DB11509,D000596
DB11509,D000602
DB11510,D000305
DB11510,A022528
DB11510,D000602
DB11510,D004791
DB11510,D007987
DB11510,D006728
DB11510,D006730
DB11510,D007028
DB11510,D009419
DB11510,D009479
DB11510,D009842
DB11510,D036361
DB11510,D010455
DB11510,D010906
DB11510,D011506
DB11511,D000900
DB11511,D065609
DB11511,A022529
DB11511,D065607
DB11511,D024841
DB11511,D000072471
DB11511,A022530
DB11511,A022531
DB11511,D011804
DB11511,D015363
DB11512,A022532
DB11512,D000617
DB11512,D000900
DB11512,D000890
DB11512,D002241
DB11512,D006027
DB11512,A022533
DB11512,A022534
DB11512,A022535
DB11516,D000871
DB11516,D000890
DB11516,D000969
DB11516,D000977
DB11516,D052160
DB11516,D004396
DB11516,D020313
DB11516,D005456
DB11516,D000072471
DB11516,D007202
DB11516,D019995
DB11516,D049408
DB11516,D013457
DB11516,D013844
DB11518,A022536
DB11518,A022537
DB11518,D000700
DB11518,D018712
DB11518,D000893
DB11518,D000894
DB11518,D058633
DB11518,D018501
DB11518,D002491
DB11518,A022538
DB11518,D009539
DB11518,A022539
DB11518,D018373
DB11518,D011725
DB11518,D018689
DB11518,D019155
DB11519,D000019
DB11519,D012898
DB11519,D001685
DB11519,D000080066
DB11519,D015777
DB11519,D005227
DB11519,D005231
DB11519,D018836
DB11519,D008055
DB11519,D008186
DB11519,D011453
DB11519,D011465
DB11519,D012102
DB11520,A022540
DB11520,D000617
DB11520,D000871
DB11520,D000900
DB11520,D000890
DB11520,D000977
DB11520,D002241
DB11520,D006027
DB11520,A022541
DB11521,D000577
DB11521,D000588
DB11521,D000813
DB11521,D000814
DB11521,D000890
DB11521,D000977
DB11521,D000981
DB11521,D001555
DB11521,D002224
DB11521,D010671
DB11522,D000072473
DB11522,D011245
DB11522,D011246
DB11522,D011278
DB11522,D013256
DB11522,D013259
DB11525,D000900
DB11525,D000890
DB11525,D007476
DB11526,D000146
DB11526,D000577
DB11526,D000970
DB11526,A022542
DB11526,D001555
DB11526,D001565
DB11526,D047428
DB11526,D013457
DB11529,D000305
DB11529,A022543
DB11529,A022544
DB11529,A022545
DB11529,A022546
DB11529,D000072473
DB11529,D006728
DB11529,D006730
DB11529,D007166
DB11529,D011245
DB11529,D011278
DB11529,D013256
DB11530,D000470
DB11530,D000072471
DB11530,D026121
DB11530,D007211
DB11530,D054836
DB11530,D007212
DB11531,D000871
DB11531,D000890
DB11531,D000977
DB11531,D004182
DB11531,D007783
DB11531,D061065
DB11534,D000473
DB11534,D006839
DB11537,D000900
DB11537,D002241
DB11537,D006027
DB11537,D055231
DB11537,A022547
DB11537,D011759
DB11538,D002241
DB11538,D011134
DB11540,D014150
DB11540,D002492
DB11540,D000072471
DB11540,A022548
DB11540,D010640
DB11540,D013457
DB11541,D018663
DB11541,D000322
DB11541,D000318
DB11541,A022549
DB11541,A022550
DB11541,D000588
DB11541,D005021
DB11541,D006133
DB11541,D018377
DB11542,D000578
DB11542,D000890
DB11542,D000977
DB11542,D000981
DB11542,D003049
DB11542,D006146
DB11543,D018663
DB11543,D000322
DB11543,D058647
DB11543,D000316
DB11543,A022551
DB11543,A022552
DB11543,D000777
DB11543,D002491
DB11543,D002492
DB11543,D006993
DB11543,D018377
DB11544,D000900
DB11544,D000890
DB11544,D000977
DB11544,D000981
DB11544,D003049
DB11544,D007476
DB11544,A022553
DB11545,D005663
DB11545,D007476
DB11545,D011714
DB11549,D000777
DB11549,D000778
DB11549,D018681
DB11549,D018686
DB11549,D000927
DB11549,D002491
DB11549,D002492
DB11549,D003510
DB11549,D003512
DB11549,D003516
DB11549,D007659
DB11549,D013457
DB11549,D013876
DB11551,D045930
DB11551,D004962
DB11551,D004963
DB11551,D000072473
DB11551,D006728
DB11551,D006730
DB11551,D013256
DB11552,D000146
DB11552,D000777
DB11552,D001555
DB11552,D001565
DB11552,D002491
DB11552,D002492
DB11554,D000900
DB11554,D007783
DB11554,D018942
DB11555,D014151
DB11555,D002491
DB11555,D002492
DB11555,D018682
DB11555,D018757
DB11555,D000072471
DB11555,D018377
DB11555,D011619
DB11555,D014149
DB11556,D018663
DB11556,D000322
DB11556,D058647
DB11556,D000316
DB11556,A022554
DB11556,A022555
DB11556,D000700
DB11556,D002491
DB11556,D002492
DB11556,D006993
DB11556,D018377
DB11556,D018373
DB11556,D018689
DB11558,D001555
DB11558,D020313
DB11558,D012997
DB11560,D000085
DB11560,D000144
DB11560,D006074
DB11560,D018501
DB11560,A022556
DB11560,D065701
DB11560,A022557
DB11560,D065693
DB11560,A022558
DB11560,A022559
DB11560,A022560
DB11560,A022561
DB11560,D013438
DB11560,D013457
DB11560,A022562
DB11560,A022563
DB11560,D014528
DB11561,A022564
DB11561,D000166
DB11561,D000609
DB11561,D000890
DB11561,D000891
DB11561,A022565
DB11561,D004396
DB11561,D020313
DB11561,D003879
DB11561,D005456
DB11561,D000072471
DB11561,D007202
DB11561,D019995
DB11561,D049408
DB11561,D009153
DB11561,D009676
DB11561,D004786
DB11562,D000470
DB11562,D044182
DB11562,D002491
DB11562,D000697
DB11562,D003292
DB11562,D018682
DB11562,D018756
DB11562,D058787
DB11562,D000072471
DB11562,D007546
DB11562,D018377
DB11563,A022566
DB11563,D002265
DB11563,A022567
DB11563,D004798
DB11563,D045762
DB11563,D004950
DB11563,D006867
DB11563,A022568
DB11563,A022569
DB11563,A022570
DB11564,D007004
DB11564,D065694
DB11564,A022571
DB11564,D065693
DB11564,D007328
DB11567,D000438
DB11567,D000602
DB11567,D007004
DB11567,D020313
DB11567,D065694
DB11567,A022572
DB11567,D065693
DB11567,D005026
DB11567,D006018
DB11567,D006728
DB11567,D006730
DB11567,D007328
DB11567,D049528
DB11567,D046911
DB11567,D010187
DB11567,A022573
DB11567,D036361
DB11567,D010455
DB11567,D011108
DB11568,D007004
DB11568,D065694
DB11568,A022574
DB11568,D065693
DB11568,D007328
DB11568,D061266
DB11569,D000602
DB11569,D000906
DB11569,D000911
DB11569,D061067
DB11569,A022575
DB11569,D001798
DB11569,D003879
DB11569,D005916
DB11569,D007136
DB11569,D007162
DB11569,D007166
DB11569,D000088902
DB11569,D020381
DB11569,A022576
DB11569,A022577
DB11569,D011506
DB11569,D012712
DB11570,D000146
DB11570,D062365
DB11570,D001555
DB11570,D001565
DB11570,D020313
DB11570,D003358
DB11570,D003879
DB11570,D020011
DB11570,D011837
DB11570,D013473
DB11571,D001779
DB11571,A022578
DB11572,D000602
DB11572,D001685
DB11572,D001779
DB11572,D001798
DB11572,D010450
DB11572,D004798
DB11572,D045762
DB11572,D006470
DB11572,D006490
DB11572,D006867
DB11572,A022579
DB11572,D010447
DB11572,D011506
DB11572,D012697
DB11572,D057057
DB11573,D000468
DB11573,D017607
DB11573,D000838
DB11573,A022580
DB11573,D003879
DB11573,A022581
DB11573,A022582
DB11573,D004573
DB11573,D006878
DB11573,D007477
DB11573,A022583
DB11573,A022584
DB11573,D002412
DB11573,A022585
DB11573,A022586
DB11574,A022587
DB11574,D000998
DB11574,A022588
DB11574,A022589
DB11574,A022590
DB11574,D065692
DB11574,A022591
DB11574,A022592
DB11574,A022593
DB11574,A022594
DB11574,D065607
DB11574,A022595
DB11574,A022596
DB11574,A022597
DB11574,A022598
DB11574,D000072471
DB11574,A022599
DB11574,A022600
DB11574,A022601
DB11575,D000144
DB11575,D000577
DB11575,D000890
DB11575,A022602
DB11575,D000998
DB11575,A022603
DB11575,A022604
DB11575,A022605
DB11575,D003516
DB11575,D065692
DB11575,A022606
DB11575,A022607
DB11575,A022608
DB11575,D065607
DB11575,A022609
DB11575,A022610
DB11575,A022611
DB11575,D000072471
DB11575,A022612
DB11575,A022613
DB11575,A022614
DB11575,A022615
DB11575,D013450
DB11575,D013457
DB11575,A022616
DB11576,D003287
DB11576,D058085
DB11576,A022617
DB11576,A022618
DB11577,D004396
DB11577,D020313
DB11577,A022619
DB11577,A022620
DB11577,A022621
DB11577,D000072471
DB11577,D007211
DB11577,A022622
DB11578,D014677
DB11579,A022623
DB11580,D000602
DB11580,D000906
DB11580,D000911
DB11580,D061067
DB11580,A022624
DB11580,D001798
DB11580,D051056
DB11580,D003169
DB11580,D005916
DB11580,D007136
DB11580,D007155
DB11580,D007162
DB11580,D007166
DB11580,D007167
DB11580,D011506
DB11580,A022625
DB11580,D012712
DB11581,D000577
DB11581,D000970
DB11581,A022626
DB11581,A022627
DB11581,A022628
DB11581,A022629
DB11581,D065692
DB11581,A022630
DB11581,A022631
DB11581,A022632
DB11581,A022633
DB11581,D065607
DB11581,A022634
DB11581,A022635
DB11581,A022636
DB11581,A022637
DB11581,A022638
DB11581,A022639
DB11581,A022640
DB11581,D013450
DB11581,D013457
DB11582,D000470
DB11582,D002492
DB11582,A022641
DB11582,D009125
DB11582,A022642
DB11583,D000438
DB11583,D000588
DB11583,D064751
DB11583,D000890
DB11583,D000891
DB11583,D020313
DB11583,D008055
DB11583,D017672
DB11583,D009861
DB11583,D013501
DB11584,D000697
DB11584,D009420
DB11584,A022643
DB11584,A022644
DB11585,D020313
DB11585,D046911
DB11585,D017646
DB11585,D011108
DB11585,D017655
DB11586,D000577
DB11586,A022645
DB11586,D000998
DB11586,A022646
DB11586,A022647
DB11586,A022648
DB11586,A022649
DB11586,A022650
DB11586,A022651
DB11586,D065690
DB11586,A022652
DB11586,A022653
DB11586,D065701
DB11586,A022654
DB11586,A022655
DB11586,A022656
DB11586,A022657
DB11586,A022658
DB11586,D065693
DB11586,D065607
DB11586,A022659
DB11586,A022660
DB11586,D004791
DB11586,A022661
DB11586,D000072471
DB11586,D017320
DB11586,A022662
DB11586,A022663
DB11586,A022664
DB11586,A022665
DB11586,A022666
DB11586,A022667
DB11586,A022668
DB11586,D011480
DB11586,D013450
DB11586,D013457
DB11587,D000322
DB11587,D058666
DB11587,D000318
DB11587,A022669
DB11587,A022670
DB11587,D000438
DB11587,D000588
DB11587,D000605
DB11587,A022671
DB11587,D005021
DB11587,D010627
DB11587,D011412
DB11587,D020005
DB11588,D017554
DB11588,A022672
DB11588,D005740
DB11588,D064426
DB11588,D018377
DB11588,D009676
DB11588,D010087
DB11588,D017601
DB11588,D004786
DB11589,D004602
DB11589,D005740
DB11589,D005741
DB11590,D000479
DB11590,A022673
DB11590,D007111
DB11590,D020313
DB11590,D003879
DB11590,D005035
DB11590,A022674
DB11590,A022675
DB11590,D009941
DB11590,D009942
DB11590,D010592
DB11590,D004364
DB11590,D011310
DB11590,A022676
DB11591,A022677
DB11591,A022678
DB11591,D000072471
DB11591,D006633
DB11591,D006634
DB11591,D039563
DB11591,A022679
DB11591,A022680
DB11591,A022681
DB11591,A022682
DB11591,A022683
DB11592,D000577
DB11592,D047090
DB11592,D020313
DB11592,D000072471
DB11592,D007202
DB11592,D019995
DB11592,D007769
DB11592,D013457
DB11592,D013843
DB11593,D000900
DB11593,D000890
DB11593,D065093
DB11593,D004791
DB11594,A022684
DB11594,D000588
DB11594,D064751
DB11594,D000891
DB11594,A022685
DB11594,A022686
DB11594,A022687
DB11594,D017672
DB11594,D009861
DB11594,A022688
DB11595,D000602
DB11595,D000906
DB11595,D000911
DB11595,D061067
DB11595,D000970
DB11595,A022689
DB11595,D001798
DB11595,A022690
DB11595,D005916
DB11595,D000082082
DB11595,D007136
DB11595,D007162
DB11595,D007167
DB11595,A022691
DB11595,A022692
DB11595,A022693
DB11595,A022694
DB11595,A022695
DB11595,D011506
DB11595,D012712
DB11596,D000931
DB11596,D003067
DB11596,D020313
DB11596,A022696
DB11596,D045762
DB11596,A022697
DB11596,A022698
DB11596,A022699
DB11596,D005575
DB11596,D000072471
DB11596,D018977
DB11596,D020011
DB11596,D011621
DB11596,D011622
DB11596,D013763
DB11596,D014803
DB11596,D014815
DB11597,D000602
DB11597,A022700
DB11597,D001798
DB11597,A022701
DB11597,A022702
DB11597,A022703
DB11597,D007136
DB11597,A022704
DB11597,D011506
DB11597,D044967
DB11597,D012712
DB11597,A022705
DB11598,D000510
DB11598,D000602
DB11598,D000925
DB11598,D000990
DB11598,A022706
DB11598,D058833
DB11598,D001685
DB11598,A022707
DB11598,D019774
DB11598,D001798
DB11598,D002241
DB11598,A022708
DB11598,D004791
DB11598,D005916
DB11598,D006025
DB11598,D006401
DB11598,D009844
DB11598,D010455
DB11598,D011134
DB11598,D011506
DB11598,D012712
